10 280
./id/validation/mug001 001_fe_002_0040.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_happy_frontal.jpg
./id/validation/mug001 001_su_001_0045.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_disgusted_frontal.jpg
./id/validation/mug001 001_an_001_0034.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_sad_frontal.jpg
./id/validation/mug001 001_sa_006_0113.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug001 001_ha_000_0024.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug001 001_an_000_0038.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_angry_frontal.jpg
./id/validation/mug001 001_su_000_0037.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_surprised_frontal.jpg
./id/validation/mug001 001_fe_003_0030.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_happy_frontal.jpg
./id/validation/mug001 001_an_001_0034.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_happy_frontal.jpg
./id/validation/mug001 001_ne_004_0015.jpg ./id/validation/raf_08 Rafd090_08_Caucasian_female_neutral_frontal.jpg
./id/validation/mug001 001_fe_002_0040.jpg ./id/validation/raf_08 Rafd090_08_Caucasian_female_disgusted_frontal.jpg
./id/validation/mug001 001_fe_003_0030.jpg ./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_fearful_frontal.jpg
./id/validation/mug001 001_su_000_0037.jpg ./id/validation/raf_09 gauss_Rafd090_09_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug001 001_fe_002_0040.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_surprised_frontal.jpg
./id/validation/mug001 001_fe_003_0030.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_happy_frontal.jpg
./id/validation/mug001 001_di_000_0037.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_neutral_frontal.jpg
./id/validation/mug001 001_ha_001_0059.jpg ./id/validation/raf_10 gauss_Rafd090_10_Caucasian_male_sad_frontal.jpg
./id/validation/mug001 001_di_001_041.jpg ./id/validation/raf_10 gauss_Rafd090_10_Caucasian_male_neutral_frontal.jpg
./id/validation/mug001 001_sa_004_0037.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_surprised_frontal.jpg
./id/validation/mug001 001_di_000_0037.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_sad_frontal.jpg
./id/validation/mug001 001_sa_006_0113.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_happy_frontal.jpg
./id/validation/mug002 002_an_001_0046.jpg ./id/validation/mug006 006_an_000_0024.jpg
./id/validation/mug002 002_ha_001_0052.jpg ./id/validation/mug006 006_ha_004_0019.jpg
./id/validation/mug002 002_ne_000_0016.jpg ./id/validation/mug006 006_sa_001_0024.jpg
./id/validation/mug002 002_su_000_0045.jpg ./id/validation/mug007 007_su_001_0035.jpg
./id/validation/mug002 002_di_000_0030.jpg ./id/validation/mug007 007_di_001_0027.jpg
./id/validation/mug002 002_ne_000_0009.jpg ./id/validation/mug007 007_di_001_0023.jpg
./id/validation/mug002 002_fe_000_0059.jpg ./id/validation/mug008 008_ne_000_0001.jpg
./id/validation/mug002 002_an_001_0046.jpg ./id/validation/mug008 008_an_002_0022.jpg
./id/validation/mug002 002_ne_000_0016.jpg ./id/validation/mug008 008_sa_002_0022.jpg
./id/validation/mug002 002_di_000_0030.jpg ./id/validation/mug009 009_an_002_0019.jpg
./id/validation/mug002 002_fe_000_0059.jpg ./id/validation/mug009 009_su_002_0030.jpg
./id/validation/mug002 002_sa_000_0045.jpg ./id/validation/mug009 009_di_003_0020.jpg
./id/validation/mug002 002_ne_000_0016.jpg ./id/validation/mug010 010_an_001_0031.jpg
./id/validation/mug002 002_di_000_0030.jpg ./id/validation/mug010 010_di_000_0020.jpg
./id/validation/mug002 002_ne_000_0009.jpg ./id/validation/mug010 010_su_002_0016.jpg
./id/validation/mug002 002_di_000_0030.jpg ./id/validation/mug013 013_su_001_0039.jpg
./id/validation/mug002 002_ha_000_0066.jpg ./id/validation/mug013 013_sa_002_0030.jpg
./id/validation/mug002 002_an_000_0036.jpg ./id/validation/mug013 013_ha_002_0015.jpg
./id/validation/mug002 002_ne_000_0016.jpg ./id/validation/mug014 014_di_002_0028.jpg
./id/validation/mug002 002_ha_000_0066.jpg ./id/validation/mug014 014_an_002_0018.jpg
./id/validation/mug002 002_an_000_0036.jpg ./id/validation/mug014 014_ne_000_0015.jpg
./id/validation/mug002 002_su_000_0045.jpg ./id/validation/ning_number1 number1_fearful1.jpg
./id/validation/mug002 002_an_000_0036.jpg ./id/validation/ning_number1 number1_sad2.jpg
./id/validation/mug002 002_ne_000_0009.jpg ./id/validation/ning_number1 number1_disgusting2.jpg
./id/validation/mug002 002_an_001_0046.jpg ./id/validation/ning_number2 number2_disgusting1.jpg
./id/validation/mug002 002_sa_000_0045.jpg ./id/validation/ning_number3 number3_neutral2.jpg
./id/validation/mug002 002_ne_000_0016.jpg ./id/validation/ning_number3 number3_angry2.jpg
./id/validation/mug002 002_su_001_0053.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_disgusted_frontal.jpg
./id/validation/mug002 002_ha_000_0066.jpg ./id/validation/raf_01 Rafd090_01_Caucasian_female_neutral_frontal.jpg
./id/validation/mug002 002_fe_000_0059.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_happy_frontal.jpg
./id/validation/mug002 002_sa_000_0045.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_disgusted_frontal.jpg
./id/validation/mug002 002_di_003_0052.jpg ./id/validation/raf_02 Rafd090_02_Caucasian_female_fearful_frontal.jpg
./id/validation/mug002 002_su_000_0045.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_surprised_frontal.jpg
./id/validation/mug002 002_an_000_0036.jpg ./id/validation/raf_03 Rafd090_03_Caucasian_male_surprised_frontal.jpg
./id/validation/mug002 002_sa_001_0065.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_sad_frontal.jpg
./id/validation/mug002 002_ne_000_0009.jpg ./id/validation/raf_03 Rafd090_03_Caucasian_male_angry_frontal.jpg
./id/validation/ning_number1 number1_fearful2.jpg number1_surprise1.jpg
./id/validation/ning_number1 number1_angry1.jpg number1_surprise2.jpg
./id/validation/ning_number1 number1_surprise1.jpg number1_surprise2.jpg
./id/validation/ning_number1 number1_happy2.jpg number1_neutral1.jpg
./id/validation/ning_number1 number1_fearful1.jpg number1_sad1.jpg
./id/validation/ning_number1 number1_disgusting1.jpg number1_sad1.jpg
./id/validation/ning_number1 number1_neutral1.jpg number1_surprise1.jpg
./id/validation/ning_number1 number1_disgusting2.jpg number1_sad2.jpg
./id/validation/ning_number1 number1_happy2.jpg number1_neutral2.jpg
./id/validation/ning_number1 number1_happy1.jpg number1_sad2.jpg
./id/validation/ning_number1 number1_fearful2.jpg number1_sad1.jpg
./id/validation/ning_number1 number1_neutral2.jpg number1_sad2.jpg
./id/validation/ning_number1 number1_disgusting1.jpg number1_sad2.jpg
./id/validation/ning_number1 number1_fearful1.jpg number1_neutral1.jpg
./id/validation/ning_number1 number1_neutral2.jpg number1_sad1.jpg
./id/validation/ning_number1 number1_disgusting2.jpg number1_sad1.jpg
./id/validation/ning_number1 number1_sad1.jpg number1_surprise2.jpg
./id/validation/ning_number1 number1_angry1.jpg number1_fearful1.jpg
./id/validation/ning_number1 number1_angry1.jpg number1_sad1.jpg
./id/validation/ning_number1 number1_angry2.jpg number1_sad2.jpg
./id/validation/ning_number1 number1_angry2.jpg number1_neutral1.jpg
./id/validation/ning_number1 number1_angry1.jpg number1_neutral2.jpg
./id/validation/ning_number1 number1_disgusting2.jpg number1_surprise1.jpg
./id/validation/ning_number1 number1_fearful2.jpg number1_neutral1.jpg
./id/validation/ning_number1 number1_angry2.jpg number1_disgusting2.jpg
./id/validation/ning_number1 number1_disgusting1.jpg number1_neutral2.jpg
./id/validation/ning_number1 number1_happy1.jpg number1_surprise2.jpg
./id/validation/ning_number1 number1_angry1.jpg number1_happy1.jpg
./id/validation/ning_number1 number1_angry2.jpg number1_happy1.jpg
./id/validation/ning_number1 number1_sad2.jpg number1_surprise2.jpg
./id/validation/ning_number1 number1_angry2.jpg number1_fearful2.jpg
./id/validation/ning_number1 number1_disgusting1.jpg number1_happy2.jpg
./id/validation/ning_number1 number1_angry2.jpg number1_happy2.jpg
./id/validation/ning_number1 number1_angry1.jpg number1_disgusting2.jpg
./id/validation/ning_number1 number1_angry2.jpg number1_neutral2.jpg
./id/validation/ning_number1 number1_sad1.jpg number1_surprise1.jpg
./id/validation/ning_number2 number2_neutral2.jpg number2_suprise1.jpg
./id/validation/ning_number2 number2_sad1.jpg number2_sad2.jpg
./id/validation/ning_number2 number2_fearful1.jpg number2_happy1.jpg
./id/validation/ning_number2 number2_angry1.jpg number2_angry2.jpg
./id/validation/ning_number2 number2_happy1.jpg number2_surprise2.jpg
./id/validation/ning_number2 number2_angry2.jpg number2_suprise1.jpg
./id/validation/ning_number2 number2_suprise1.jpg number2_surprise2.jpg
./id/validation/ning_number2 number2_happy2.jpg number2_neutral2.jpg
./id/validation/ning_number2 number2_happy1.jpg number2_happy2.jpg
./id/validation/ning_number2 number2_fearful2.jpg number2_neutral2.jpg
./id/validation/ning_number2 number2_disgusting2.jpg number2_neutral2.jpg
./id/validation/ning_number2 number2_sad1.jpg number2_suprise1.jpg
./id/validation/ning_number2 number2_disgusting1.jpg number2_surprise2.jpg
./id/validation/ning_number2 number2_fearful1.jpg number2_sad2.jpg
./id/validation/ning_number2 number2_happy1.jpg number2_neutral1.jpg
./id/validation/ning_number2 number2_angry1.jpg number2_fearful2.jpg
./id/validation/ning_number2 number2_neutral2.jpg number2_sad2.jpg
./id/validation/ning_number2 number2_angry1.jpg number2_happy1.jpg
./id/validation/ning_number2 number2_angry1.jpg number2_neutral1.jpg
./id/validation/ning_number2 number2_disgusting2.jpg number2_happy2.jpg
./id/validation/ning_number2 number2_angry2.jpg number2_sad2.jpg
./id/validation/ning_number2 number2_fearful2.jpg number2_surprise2.jpg
./id/validation/ning_number2 number2_angry1.jpg number2_disgusting2.jpg
./id/validation/ning_number2 number2_fearful2.jpg number2_neutral1.jpg
./id/validation/ning_number2 number2_happy1.jpg number2_neutral2.jpg
./id/validation/ning_number2 number2_angry1.jpg number2_sad1.jpg
./id/validation/ning_number2 number2_happy2.jpg number2_sad1.jpg
./id/validation/ning_number2 number2_disgusting2.jpg number2_sad2.jpg
./id/validation/ning_number2 number2_fearful1.jpg number2_neutral2.jpg
./id/validation/ning_number2 number2_disgusting1.jpg number2_sad1.jpg
./id/validation/ning_number2 number2_angry2.jpg number2_fearful1.jpg
./id/validation/ning_number2 number2_disgusting1.jpg number2_fearful2.jpg
./id/validation/ning_number2 number2_happy1.jpg number2_sad1.jpg
./id/validation/ning_number2 number2_neutral2.jpg number2_surprise2.jpg
./id/validation/ning_number2 number2_fearful2.jpg number2_sad2.jpg
./id/validation/ning_number2 number2_angry1.jpg number2_sad2.jpg
./id/validation/ning_number2 number2_disgusting2.jpg number2_suprise1.jpg
./id/validation/ning_number2 number2_angry1.jpg number2_fearful1.jpg
./id/validation/ning_number2 number2_disgusting1.jpg number2_fearful1.jpg
./id/validation/ning_number2 number2_happy2.jpg number2_surprise2.jpg
./id/validation/ning_number2 number2_angry1.jpg number2_happy2.jpg
./id/validation/ning_number2 number2_neutral1.jpg number2_surprise2.jpg
./id/validation/ning_number2 number2_neutral2.jpg number2_sad1.jpg
./id/validation/ning_number2 number2_fearful1.jpg number2_suprise1.jpg
./id/validation/ning_number3 number3_neutral2.jpg number3_surprise1.jpg
./id/validation/ning_number3 number3_angry1.jpg number3_disgusting2.jpg
./id/validation/ning_number3 number3_fearful1.jpg number3_sad1.jpg
./id/validation/ning_number3 number3_disgusting1.jpg number3_sad1.jpg
./id/validation/ning_number3 number3_angry1.jpg number3_disgusting1.jpg
./id/validation/ning_number3 number3_fearful1.jpg number3_happy1.jpg
./id/validation/ning_number3 number3_sad2.jpg number3_surprise2.jpg
./id/validation/ning_number3 number3_angry2.jpg number3_neutral2.jpg
./id/validation/ning_number3 number3_happy1.jpg number3_sad1.jpg
./id/validation/ning_number3 number3_disgusting1.jpg number3_happy2.jpg
./id/validation/ning_number3 number3_disgusting2.jpg number3_surprise1.jpg
./id/validation/ning_number3 number3_fearful2.jpg number3_sad2.jpg
./id/validation/ning_number3 number3_disgusting1.jpg number3_happy1.jpg
./id/validation/ning_number3 number3_angry1.jpg number3_fearful1.jpg
./id/validation/ning_number3 number3_disgusting1.jpg number3_surprise1.jpg
./id/validation/ning_number3 number3_angry1.jpg number3_surprise2.jpg
./id/validation/ning_number3 number3_fearful2.jpg number3_neutral2.jpg
./id/validation/ning_number3 number3_happy1.jpg number3_surprise2.jpg
./id/validation/ning_number3 number3_angry1.jpg number3_neutral1.jpg
./id/validation/ning_number3 number3_angry1.jpg number3_neutral2.jpg
./id/validation/ning_number3 number3_fearful1.jpg number3_neutral1.jpg
./id/validation/ning_number3 number3_happy1.jpg number3_surprise1.jpg
./id/validation/ning_number3 number3_angry1.jpg number3_fearful2.jpg
./id/validation/ning_number3 number3_angry2.jpg number3_disgusting1.jpg
./id/validation/ning_number3 number3_disgusting2.jpg number3_surprise2.jpg
./id/validation/ning_number3 number3_angry2.jpg number3_neutral1.jpg
./id/validation/ning_number3 number3_disgusting2.jpg number3_happy2.jpg
./id/validation/ning_number3 number3_angry2.jpg number3_happy2.jpg
./id/validation/ning_number3 number3_happy2.jpg number3_surprise2.jpg
./id/validation/ning_number3 number3_fearful2.jpg number3_happy2.jpg
./id/validation/ning_number3 number3_angry2.jpg number3_sad2.jpg
./id/validation/ning_number3 number3_disgusting1.jpg number3_sad2.jpg
./id/validation/ning_number3 number3_disgusting1.jpg number3_neutral2.jpg
./id/validation/ning_number3 number3_disgusting2.jpg number3_fearful2.jpg
./id/validation/ning_number3 number3_happy1.jpg number3_sad2.jpg
./id/validation/ning_number3 number3_fearful2.jpg number3_surprise1.jpg
./id/validation/ning_number3 number3_happy1.jpg number3_neutral1.jpg
./id/validation/ning_number3 number3_fearful2.jpg number3_surprise2.jpg
./id/validation/ning_number3 number3_angry1.jpg number3_happy2.jpg
./id/validation/ning_number3 number3_disgusting1.jpg number3_surprise2.jpg
./id/validation/ning_number3 number3_disgusting1.jpg number3_fearful2.jpg
./id/validation/ning_number3 number3_fearful1.jpg number3_surprise1.jpg
./id/validation/ning_number3 number3_disgusting1.jpg number3_fearful1.jpg
./id/validation/ning_number3 number3_neutral2.jpg number3_surprise2.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_angry_frontal.jpg Rafd090_01_Caucasian_female_angry_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_happy_frontal.jpg gauss_Rafd090_01_Caucasian_female_sad_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_fearful_frontal.jpg Rafd090_01_Caucasian_female_disgusted_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_fearful_frontal.jpg gauss_Rafd090_01_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_neutral_frontal.jpg Rafd090_01_Caucasian_female_fearful_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_disgusted_frontal.jpg Rafd090_01_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_disgusted_frontal.jpg gauss_Rafd090_01_Caucasian_female_happy_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_happy_frontal.jpg Rafd090_01_Caucasian_female_happy_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_disgusted_frontal.jpg gauss_Rafd090_01_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_01 Rafd090_01_Caucasian_female_angry_frontal.jpg Rafd090_01_Caucasian_female_happy_frontal.jpg
./id/validation/raf_01 Rafd090_01_Caucasian_female_neutral_frontal.jpg Rafd090_01_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_angry_frontal.jpg Rafd090_01_Caucasian_female_fearful_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_angry_frontal.jpg Rafd090_01_Caucasian_female_happy_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_angry_frontal.jpg gauss_Rafd090_01_Caucasian_female_neutral_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_sad_frontal.jpg gauss_Rafd090_01_Caucasian_female_surprised_frontal.jpg
./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_fearful_frontal.jpg gauss_Rafd090_01_Caucasian_female_surprised_frontal.jpg
./id/validation/mug002 002_fe_000_0059.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_angry_frontal.jpg
./id/validation/mug002 002_su_001_0053.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_fearful_frontal.jpg
./id/validation/mug002 002_di_003_0052.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_sad_frontal.jpg
./id/validation/mug002 002_di_003_0052.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_angry_frontal.jpg
./id/validation/mug002 002_sa_000_0045.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_sad_frontal.jpg
./id/validation/mug002 002_ha_000_0066.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_happy_frontal.jpg
./id/validation/mug002 002_ha_000_0066.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug002 002_su_000_0045.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_neutral_frontal.jpg
./id/validation/mug002 002_su_001_0053.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_sad_frontal.jpg
./id/validation/mug002 002_ne_000_0016.jpg ./id/validation/raf_08 Rafd090_08_Caucasian_female_happy_frontal.jpg
./id/validation/mug002 002_sa_001_0065.jpg ./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_angry_frontal.jpg
./id/validation/mug002 002_su_000_0045.jpg ./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_happy_frontal.jpg
./id/validation/mug002 002_di_000_0030.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_angry_frontal.jpg
./id/validation/mug002 002_ne_000_0009.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_neutral_frontal.jpg
./id/validation/mug002 002_an_000_0036.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_sad_frontal.jpg
./id/validation/mug002 002_su_001_0053.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_angry_frontal.jpg
./id/validation/mug002 002_sa_000_0045.jpg ./id/validation/raf_10 gauss_Rafd090_10_Caucasian_male_happy_frontal.jpg
./id/validation/mug002 002_ne_000_0009.jpg ./id/validation/raf_10 gauss_Rafd090_10_Caucasian_male_angry_frontal.jpg
./id/validation/mug002 002_sa_001_0065.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_disgusted_frontal.jpg
./id/validation/mug002 002_sa_000_0045.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_fearful_frontal.jpg
./id/validation/mug002 002_su_000_0045.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_fearful_frontal.jpg
./id/validation/mug006 006_ha_004_0019.jpg ./id/validation/mug007 007_ne_000_0021.jpg
./id/validation/mug006 006_fe_001_0024.jpg ./id/validation/mug007 007_ha_002_0018.jpg
./id/validation/mug006 006_ne_001_0010.jpg ./id/validation/mug007 007_su_001_0035.jpg
./id/validation/mug006 006_fe_001_0024.jpg ./id/validation/mug008 008_sa_002_0016.jpg
./id/validation/mug006 006_su_001_0018.jpg ./id/validation/mug008 008_di_002_0023.jpg
./id/validation/mug006 006_an_000_0025.jpg ./id/validation/mug008 008_su_001_0019.jpg
./id/validation/mug006 006_sa_001_0024.jpg ./id/validation/mug009 009_sa_000_0019.jpg
./id/validation/mug006 006_ne_000_0027.jpg ./id/validation/mug009 009_ne_000_0011.jpg
./id/validation/mug006 006_fe_001_0024.jpg ./id/validation/mug009 009_su_002_0030.jpg
./id/validation/mug006 006_ne_001_0010.jpg ./id/validation/mug010 010_an_001_0031.jpg
./id/validation/mug006 006_su_001_0020.jpg ./id/validation/mug010 010_sa_003_0010.jpg
./id/validation/mug006 006_su_001_0018.jpg ./id/validation/mug010 010_ha_002_0013.jpg
./id/validation/mug006 006_ne_000_0027.jpg ./id/validation/mug013 013_di_001_0021.jpg
./id/validation/mug006 006_di_000_0034.jpg ./id/validation/mug013 013_ne_000_0000.jpg
./id/validation/mug006 006_an_000_0025.jpg ./id/validation/mug013 013_fe_002_0047.jpg
./id/validation/mug006 006_an_000_0024.jpg ./id/validation/mug014 014_fe_005_0122.jpg
./id/validation/mug006 006_sa_001_0024.jpg ./id/validation/mug014 014_sa_001_0026.jpg
./id/validation/mug006 006_an_000_0025.jpg ./id/validation/mug014 014_an_000_0059.jpg
./id/validation/mug006 006_sa_001_0024.jpg ./id/validation/ning_number1 number1_sad1.jpg
./id/validation/mug006 006_ha_004_0019.jpg ./id/validation/ning_number1 number1_happy1.jpg
./id/validation/mug006 006_su_001_0020.jpg ./id/validation/ning_number1 number1_surprise2.jpg
./id/validation/mug006 006_ne_001_0010.jpg ./id/validation/ning_number2 number2_happy1.jpg
./id/validation/mug006 006_ha_004_0028.jpg ./id/validation/ning_number2 number2_neutral2.jpg
./id/validation/mug006 006_an_000_0025.jpg ./id/validation/ning_number2 number2_angry1.jpg
./id/validation/mug006 006_an_000_0024.jpg ./id/validation/ning_number3 number3_surprise2.jpg
./id/validation/mug006 006_sa_001_0021.jpg ./id/validation/ning_number3 number3_happy1.jpg
./id/validation/mug006 006_su_001_0020.jpg ./id/validation/ning_number3 number3_surprise1.jpg
./id/validation/mug006 006_fe_001_0024.jpg ./id/validation/raf_01 Rafd090_01_Caucasian_female_angry_frontal.jpg
./id/validation/mug006 006_fe_001_0021.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_sad_frontal.jpg
./id/validation/mug006 006_ne_000_0027.jpg ./id/validation/raf_01 gauss_Rafd090_01_Caucasian_female_disgusted_frontal.jpg
./id/validation/mug006 006_fe_001_0024.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_surprised_frontal.jpg
./id/validation/mug006 006_fe_001_0021.jpg ./id/validation/raf_02 gauss_Rafd090_02_Caucasian_female_happy_frontal.jpg
./id/validation/mug006 006_an_000_0024.jpg ./id/validation/raf_02 Rafd090_02_Caucasian_female_surprised_frontal.jpg
./id/validation/mug006 006_di_000_0029.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_surprised_frontal.jpg
./id/validation/mug006 006_su_001_0018.jpg ./id/validation/raf_03 Rafd090_03_Caucasian_male_neutral_frontal.jpg
./id/validation/mug006 006_an_000_0024.jpg ./id/validation/raf_03 gauss_Rafd090_03_Caucasian_male_sad_frontal.jpg
./id/validation/mug006 006_su_001_0020.jpg ./id/validation/raf_04 gauss_Rafd090_04_Caucasian_female_angry_frontal.jpg
./id/validation/mug006 006_ha_004_0019.jpg ./id/validation/raf_04 Rafd090_04_Caucasian_female_neutral_frontal.jpg
./id/validation/mug006 006_sa_001_0024.jpg ./id/validation/raf_04 Rafd090_04_Caucasian_female_surprised_frontal.jpg
./id/validation/mug006 006_su_001_0020.jpg ./id/validation/raf_05 Rafd090_05_Caucasian_male_happy_frontal.jpg
./id/validation/mug006 006_sa_001_0024.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_surprised_frontal.jpg
./id/validation/mug006 006_ha_004_0019.jpg ./id/validation/raf_05 gauss_Rafd090_05_Caucasian_male_neutral_frontal.jpg
./id/validation/mug006 006_sa_001_0021.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_fearful_frontal.jpg
./id/validation/mug006 006_ne_000_0027.jpg ./id/validation/raf_07 gauss_Rafd090_07_Caucasian_male_fearful_frontal.jpg
./id/validation/mug006 006_su_001_0020.jpg ./id/validation/raf_07 Rafd090_07_Caucasian_male_happy_frontal.jpg
./id/validation/mug006 006_fe_001_0021.jpg ./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_angry_frontal.jpg
./id/validation/mug006 006_ne_001_0010.jpg ./id/validation/raf_08 Rafd090_08_Caucasian_female_happy_frontal.jpg
./id/validation/mug006 006_su_001_0020.jpg ./id/validation/raf_08 gauss_Rafd090_08_Caucasian_female_sad_frontal.jpg
./id/validation/mug006 006_ha_004_0028.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug006 006_an_000_0024.jpg ./id/validation/raf_09 Rafd090_09_Caucasian_male_angry_frontal.jpg
./id/validation/mug006 006_di_000_0034.jpg ./id/validation/raf_09 gauss_Rafd090_09_Caucasian_male_happy_frontal.jpg
./id/validation/mug006 006_di_000_0029.jpg ./id/validation/raf_10 Rafd090_10_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug006 006_an_000_0024.jpg ./id/validation/raf_10 gauss_Rafd090_10_Caucasian_male_disgusted_frontal.jpg
./id/validation/mug006 006_di_000_0034.jpg ./id/validation/raf_10 gauss_Rafd090_10_Caucasian_male_sad_frontal.jpg
./id/validation/mug006 006_fe_001_0024.jpg ./id/validation/raf_11 Rafd090_11_Kid_female_disgusted_frontal.jpg
./id/validation/mug006 006_su_001_0020.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_surprised_frontal.jpg
./id/validation/mug006 006_sa_001_0024.jpg ./id/validation/raf_11 gauss_Rafd090_11_Kid_female_fearful_frontal.jpg
./id/validation/mug007 007_ne_000_0021.jpg ./id/validation/mug008 008_sa_002_0016.jpg
./id/validation/mug007 007_sa_002_0023.jpg ./id/validation/mug008 008_an_002_0019.jpg
./id/validation/mug007 007_an_001_0026.jpg ./id/validation/mug008 008_sa_002_0022.jpg
./id/validation/mug007 007_su_001_0039.jpg ./id/validation/mug009 009_su_002_0030.jpg
./id/validation/mug007 007_di_001_0027.jpg ./id/validation/mug009 009_sa_000_0023.jpg
./id/validation/mug007 007_fe_002_0015.jpg ./id/validation/mug009 009_fe_000_0032.jpg
./id/validation/mug007 007_fe_002_0012.jpg ./id/validation/mug010 010_su_002_0016.jpg
./id/validation/mug007 007_di_001_0023.jpg ./id/validation/mug010 010_ha_002_0013.jpg
./id/validation/mug007 007_sa_002_0018.jpg ./id/validation/mug010 010_an_001_0023.jpg
./id/validation/mug007 007_su_001_0035.jpg ./id/validation/mug013 013_ha_002_0015.jpg
./id/validation/mug007 007_su_001_0039.jpg ./id/validation/mug013 013_fe_002_0047.jpg
./id/validation/mug007 007_fe_002_0015.jpg ./id/validation/mug013 013_su_000_0035.jpg
./id/validation/mug007 007_sa_002_0018.jpg ./id/validation/ning_number1 number1_happy1.jpg
./id/validation/mug007 007_su_001_0035.jpg ./id/validation/ning_number1 number1_sad1.jpg
./id/validation/mug007 007_fe_002_0012.jpg ./id/validation/ning_number1 number1_disgusting1.jpg
./id/validation/mug007 007_su_001_0039.jpg ./id/validation/ning_number2 number2_disgusting1.jpg
./id/validation/mug007 007_ha_002_0018.jpg ./id/validation/ning_number2 number2_fearful2.jpg
./id/validation/mug007 007_ha_002_0013.jpg ./id/validation/ning_number2 number2_neutral2.jpg
